"id","CMunicipio","CPostal","name","county_id","created_at","updated_at"
"1982","018","36560","Forcarei","36",2017-12-31,2017-12-31
"1983","018","36558","Forcarei","36",2017-12-31,2017-12-31
"1984","018","36557","Forcarei","36",2017-12-31,2017-12-31
"1985","018","36556","Forcarei","36",2017-12-31,2017-12-31
"1986","018","36550","Forcarei","36",2017-12-31,2017-12-31
"1987","018","36555","Forcarei","36",2017-12-31,2017-12-31
"1988","018","36549","Forcarei","36",2017-12-31,2017-12-31
"1989","018","37621","Aldeanueva de la Sierra","37",2017-12-31,2017-12-31
"1990","018","38440","Guancha, La","38",2017-12-31,2017-12-31
"1991","018","38441","Guancha, La","38",2017-12-31,2017-12-31
"1992","018","38449","Guancha, La","38",2017-12-31,2017-12-31
"1993","018","39460","Cartes","39",2017-12-31,2017-12-31
"1994","018","39311","Cartes","39",2017-12-31,2017-12-31
"1995","018","40492","Añe","40",2017-12-31,2017-12-31
"1996","018","41310","Brenes","41",2017-12-31,2017-12-31
"1997","018","42222","Almaluez","42",2017-12-31,2017-12-31
"1998","018","42258","Almaluez","42",2017-12-31,2017-12-31
"1999","018","43597","Arnes","43",2017-12-31,2017-12-31
"2000","018","44369","Almohaja","44",2017-12-31,2017-12-31
"2001","018","45525","Barcience","45",2017-12-31,2017-12-31
"2002","018","45225","Barcience","45",2017-12-31,2017-12-31
"2003","018","46172","Alcublas","46",2017-12-31,2017-12-31
"2004","018","47115","Berceruelo","47",2017-12-31,2017-12-31
"2005","018","48710","Berriatua","48",2017-12-31,2017-12-31
"2006","018","49619","Ayoó de Vidriales","49",2017-12-31,2017-12-31
"2007","018","49610","Ayoó de Vidriales","49",2017-12-31,2017-12-31
"2008","018","50461","Alfamén","50",2017-12-31,2017-12-31
"2009","019","01308","Kripan","1",2017-12-31,2017-12-31
"2010","019","02613","Bonillo, El","2",2017-12-31,2017-12-31
"2011","019","02610","Bonillo, El","2",2017-12-31,2017-12-31
"2012","019","03680","Aspe","3",2017-12-31,2017-12-31
"2013","019","04889","Bacares","4",2017-12-31,2017-12-31
"2014","019","05194","Ávila","5",2017-12-31,2017-12-31
"2015","019","05197","Ávila","5",2017-12-31,2017-12-31
"2016","019","05160","Ávila","5",2017-12-31,2017-12-31
"2017","019","05005","Ávila","5",2017-12-31,2017-12-31
"2018","019","05004","Ávila","5",2017-12-31,2017-12-31
"2019","019","05003","Ávila","5",2017-12-31,2017-12-31
"2020","019","05002","Ávila","5",2017-12-31,2017-12-31
"2021","019","05001","Ávila","5",2017-12-31,2017-12-31
"2022","019","05195","Ávila","5",2017-12-31,2017-12-31
"2023","019","06930","Berlanga","6",2017-12-31,2017-12-31
"2024","019","07315","Escorca","7",2017-12-31,2017-12-31
"2025","019","08031","Barcelona","8",2017-12-31,2017-12-31
"2026","019","08020","Barcelona","8",2017-12-31,2017-12-31
"2027","019","08001","Barcelona","8",2017-12-31,2017-12-31
"2028","019","08002","Barcelona","8",2017-12-31,2017-12-31
"2029","019","08042","Barcelona","8",2017-12-31,2017-12-31
"2030","019","08041","Barcelona","8",2017-12-31,2017-12-31
"2031","019","08040","Barcelona","8",2017-12-31,2017-12-31
"2032","019","08039","Barcelona","8",2017-12-31,2017-12-31
"2033","019","08038","Barcelona","8",2017-12-31,2017-12-31
"2034","019","08037","Barcelona","8",2017-12-31,2017-12-31
"2035","019","08036","Barcelona","8",2017-12-31,2017-12-31
"2036","019","08035","Barcelona","8",2017-12-31,2017-12-31
"2037","019","08034","Barcelona","8",2017-12-31,2017-12-31
"2038","019","08019","Barcelona","8",2017-12-31,2017-12-31
"2039","019","08004","Barcelona","8",2017-12-31,2017-12-31
"2040","019","08006","Barcelona","8",2017-12-31,2017-12-31
"2041","019","08007","Barcelona","8",2017-12-31,2017-12-31
"2042","019","08008","Barcelona","8",2017-12-31,2017-12-31
"2043","019","08009","Barcelona","8",2017-12-31,2017-12-31
"2044","019","08010","Barcelona","8",2017-12-31,2017-12-31
"2045","019","08011","Barcelona","8",2017-12-31,2017-12-31
"2046","019","08012","Barcelona","8",2017-12-31,2017-12-31
"2047","019","08013","Barcelona","8",2017-12-31,2017-12-31
"2048","019","08014","Barcelona","8",2017-12-31,2017-12-31
"2049","019","08015","Barcelona","8",2017-12-31,2017-12-31
"2050","019","08016","Barcelona","8",2017-12-31,2017-12-31
"2051","019","08033","Barcelona","8",2017-12-31,2017-12-31
"2052","019","08018","Barcelona","8",2017-12-31,2017-12-31
"2053","019","08032","Barcelona","8",2017-12-31,2017-12-31
"2054","019","08003","Barcelona","8",2017-12-31,2017-12-31
"2055","019","08021","Barcelona","8",2017-12-31,2017-12-31
"2056","019","08023","Barcelona","8",2017-12-31,2017-12-31
"2057","019","08024","Barcelona","8",2017-12-31,2017-12-31
"2058","019","08025","Barcelona","8",2017-12-31,2017-12-31
"2059","019","08026","Barcelona","8",2017-12-31,2017-12-31
"2060","019","08027","Barcelona","8",2017-12-31,2017-12-31
"2061","019","08028","Barcelona","8",2017-12-31,2017-12-31
"2062","019","08029","Barcelona","8",2017-12-31,2017-12-31
"2063","019","08030","Barcelona","8",2017-12-31,2017-12-31
"2064","019","08005","Barcelona","8",2017-12-31,2017-12-31
"2065","019","08017","Barcelona","8",2017-12-31,2017-12-31
"2066","019","08022","Barcelona","8",2017-12-31,2017-12-31
"2067","019","09410","Arandilla","9",2017-12-31,2017-12-31
"2068","019","10350","Almaraz","10",2017-12-31,2017-12-31
"2069","019","11679","Grazalema","11",2017-12-31,2017-12-31
"2070","019","11610","Grazalema","11",2017-12-31,2017-12-31
"2071","019","13170","Argamasilla de Alba","13",2017-12-31,2017-12-31
"2072","019","13710","Argamasilla de Alba","13",2017-12-31,2017-12-31
"2073","019","14858","Castro del Río","14",2017-12-31,2017-12-31
"2074","019","14840","Castro del Río","14",2017-12-31,2017-12-31
"2075","019","14857","Castro del Río","14",2017-12-31,2017-12-31
"2076","019","15108","Carballo","15",2017-12-31,2017-12-31
"2077","019","15106","Carballo","15",2017-12-31,2017-12-31
"2078","019","15105","Carballo","15",2017-12-31,2017-12-31
"2079","019","15107","Carballo","15",2017-12-31,2017-12-31
"2080","019","15109","Carballo","15",2017-12-31,2017-12-31
"2081","019","15102","Carballo","15",2017-12-31,2017-12-31
"2082","019","15100","Carballo","15",2017-12-31,2017-12-31
"2083","019","16195","Altarejos","16",2017-12-31,2017-12-31
"2084","019","16780","Altarejos","16",2017-12-31,2017-12-31
"2085","019","17850","Besalú","17",2017-12-31,2017-12-31
"2086","019","19129","Alique","19",2017-12-31,2017-12-31
"2087","019","20200","Beasain","20",2017-12-31,2017-12-31
"2088","019","21668","Campofrío","21",2017-12-31,2017-12-31
"2089","019","22194","Alerre","22",2017-12-31,2017-12-31
"2090","019","23130","Campillo de Arenas","23",2017-12-31,2017-12-31
"2091","019","24438","Berlanga del Bierzo","24",2017-12-31,2017-12-31
"2092","019","25100","Almacelles","25",2017-12-31,2017-12-31
"2093","019","26151","Arrúbal","26",2017-12-31,2017-12-31
"2094","019","27785","Foz","27",2017-12-31,2017-12-31
"2095","019","27780","Foz","27",2017-12-31,2017-12-31
"2096","019","27787","Foz","27",2017-12-31,2017-12-31
"2097","019","27786","Foz","27",2017-12-31,2017-12-31
"2098","019","27893","Foz","27",2017-12-31,2017-12-31
"2099","019","27788","Foz","27",2017-12-31,2017-12-31
"2100","019","27789","Foz","27",2017-12-31,2017-12-31
"2101","019","27892","Foz","27",2017-12-31,2017-12-31
"2102","019","28390","Belmonte de Tajo","28",2017-12-31,2017-12-31
"2103","019","29753","Arenas","29",2017-12-31,2017-12-31
"2104","019","30530","Cieza","30",2017-12-31,2017-12-31
"2105","019","31430","Aoiz/Agoitz","31",2017-12-31,2017-12-31
"2106","019","32516","Carballiño, O","32",2017-12-31,2017-12-31
"2107","019","32515","Carballiño, O","32",2017-12-31,2017-12-31
"2108","019","32511","Carballiño, O","32",2017-12-31,2017-12-31
"2109","019","32574","Carballiño, O","32",2017-12-31,2017-12-31
"2110","019","32510","Carballiño, O","32",2017-12-31,2017-12-31
"2111","019","32500","Carballiño, O","32",2017-12-31,2017-12-31
"2112","019","32534","Carballiño, O","32",2017-12-31,2017-12-31
"2113","019","32513","Carballiño, O","32",2017-12-31,2017-12-31
"2114","019","33320","Colunga","33",2017-12-31,2017-12-31
"2115","019","33324","Colunga","33",2017-12-31,2017-12-31
"2116","019","33329","Colunga","33",2017-12-31,2017-12-31
"2117","019","33327","Colunga","33",2017-12-31,2017-12-31
"2118","019","33328","Colunga","33",2017-12-31,2017-12-31
"2119","019","33326","Colunga","33",2017-12-31,2017-12-31
"2120","019","33342","Colunga","33",2017-12-31,2017-12-31
"2121","019","33341","Colunga","33",2017-12-31,2017-12-31
"2122","019","33340","Colunga","33",2017-12-31,2017-12-31
"2123","019","33330","Colunga","33",2017-12-31,2017-12-31
"2124","019","33325","Colunga","33",2017-12-31,2017-12-31
"2125","019","34338","Autillo de Campos","34",2017-12-31,2017-12-31
"2126","019","35100","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2127","019","35280","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2128","019","35106","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2129","019","35107","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2130","019","35108","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2131","019","35109","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2132","019","35119","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2133","019","35120","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2134","019","35128","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2135","019","35299","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2136","019","35290","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2137","019","35369","San Bartolomé de Tirajana","35",2017-12-31,2017-12-31
"2138","019","36849","Fornelos de Montes","36",2017-12-31,2017-12-31
"2139","019","36847","Fornelos de Montes","36",2017-12-31,2017-12-31
"2140","019","36852","Fornelos de Montes","36",2017-12-31,2017-12-31
"2141","019","36848","Fornelos de Montes","36",2017-12-31,2017-12-31
"2142","019","36845","Fornelos de Montes","36",2017-12-31,2017-12-31
"2143","019","36846","Fornelos de Montes","36",2017-12-31,2017-12-31
"2144","019","36875","Fornelos de Montes","36",2017-12-31,2017-12-31
"2145","019","36851","Fornelos de Montes","36",2017-12-31,2017-12-31
"2146","019","37110","Aldearrodrigo","37",2017-12-31,2017-12-31
"2147","019","38680","Guía de Isora","38",2017-12-31,2017-12-31
"2148","019","38685","Guía de Isora","38",2017-12-31,2017-12-31
"2149","019","38686","Guía de Isora","38",2017-12-31,2017-12-31
"2150","019","38687","Guía de Isora","38",2017-12-31,2017-12-31
"2151","019","38689","Guía de Isora","38",2017-12-31,2017-12-31
"2152","019","38688","Guía de Isora","38",2017-12-31,2017-12-31
"2153","019","39650","Castañeda","39",2017-12-31,2017-12-31
"2154","019","39660","Castañeda","39",2017-12-31,2017-12-31
"2155","019","40184","Arahuetes","40",2017-12-31,2017-12-31
"2156","019","40173","Arahuetes","40",2017-12-31,2017-12-31
"2157","019","41200","Burguillos","41",2017-12-31,2017-12-31
"2158","019","41220","Burguillos","41",2017-12-31,2017-12-31
"2159","019","42164","Almarza","42",2017-12-31,2017-12-31
"2160","019","42167","Almarza","42",2017-12-31,2017-12-31
"2161","019","42161","Almarza","42",2017-12-31,2017-12-31
"2162","019","42169","Almarza","42",2017-12-31,2017-12-31
"2163","019","42160","Almarza","42",2017-12-31,2017-12-31
"2164","019","43791","Ascó","43",2017-12-31,2017-12-31
"2165","019","44134","Alobras","44",2017-12-31,2017-12-31
"2166","019","45593","Bargas","45",2017-12-31,2017-12-31
"2167","019","46250","Alcúdia, l'","46",2017-12-31,2017-12-31
"2168","019","47813","Berrueces","47",2017-12-31,2017-12-31
"2169","019","48240","Berriz","48",2017-12-31,2017-12-31
"2170","019","48249","Berriz","48",2017-12-31,2017-12-31
"2171","019","49760","Barcial del Barco","49",2017-12-31,2017-12-31
"2172","019","50783","Alforque","50",2017-12-31,2017-12-31
"2173","020","01430","Kuartango","1",2017-12-31,2017-12-31
"2174","020","01439","Kuartango","1",2017-12-31,2017-12-31
"2175","020","02153","Carcelén","2",2017-12-31,2017-12-31
"2176","020","03812","Balones","3",2017-12-31,2017-12-31
"2177","020","04779","Bayárcal","4",2017-12-31,2017-12-31
"2178","020","04479","Bayárcal","4",2017-12-31,2017-12-31
"2179","020","06020","Bienvenida","6",2017-12-31,2017-12-31
"2180","020","06250","Bienvenida","6",2017-12-31,2017-12-31
"2181","020","07190","Esporles","7",2017-12-31,2017-12-31
"2182","020","08859","Begues","8",2017-12-31,2017-12-31
"2183","020","09451","Arauzo de Miel","9",2017-12-31,2017-12-31
"2184","020","09631","Arauzo de Miel","9",2017-12-31,2017-12-31
"2185","020","10132","Almoharín","10",2017-12-31,2017-12-31
"2186","020","11400","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2187","020","11401","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2188","020","11402","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2189","020","11404","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2190","020","11405","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2191","020","11406","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2192","020","11407","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2193","020","11408","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2194","020","11570","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2195","020","11579","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2196","020","11592","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2197","020","11595","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2198","020","11403","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2199","020","11594","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2200","020","11590","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2201","020","11593","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2202","020","11596","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2203","020","11591","Jerez de la Frontera","11",2017-12-31,2017-12-31
"2204","020","12420","Barracas","12",2017-12-31,2017-12-31
"2205","020","13440","Argamasilla de Calatrava","13",2017-12-31,2017-12-31
"2206","020","14448","Conquista","14",2017-12-31,2017-12-31
"2207","020","15293","Carnota","15",2017-12-31,2017-12-31
"2208","020","15295","Carnota","15",2017-12-31,2017-12-31
"2209","020","15296","Carnota","15",2017-12-31,2017-12-31
"2210","020","15292","Carnota","15",2017-12-31,2017-12-31
"2211","020","16812","Arandilla del Arroyo","16",2017-12-31,2017-12-31
"2212","020","17182","Bescanó","17",2017-12-31,2017-12-31
"2213","020","17163","Bescanó","17",2017-12-31,2017-12-31
"2214","020","17162","Bescanó","17",2017-12-31,2017-12-31
"2215","020","18126","Arenas del Rey","18",2017-12-31,2017-12-31
"2216","020","18127","Arenas del Rey","18",2017-12-31,2017-12-31
"2217","020","18129","Arenas del Rey","18",2017-12-31,2017-12-31
"2218","020","19490","Almadrones","19",2017-12-31,2017-12-31
"2219","020","20739","Beizama","20",2017-12-31,2017-12-31
"2220","020","21388","Cañaveral de León","21",2017-12-31,2017-12-31
"2221","020","22416","Alfántega","22",2017-12-31,2017-12-31
"2222","020","23420","Canena","23",2017-12-31,2017-12-31
"2223","020","24911","Boca de Huérgano","24",2017-12-31,2017-12-31
"2224","020","24912","Boca de Huérgano","24",2017-12-31,2017-12-31
"2225","020","24913","Boca de Huérgano","24",2017-12-31,2017-12-31
"2226","020","24885","Boca de Huérgano","24",2017-12-31,2017-12-31
"2227","020","25187","Almatret","25",2017-12-31,2017-12-31
"2228","020","26513","Ausejo","26",2017-12-31,2017-12-31
"2229","020","27156","Friol","27",2017-12-31,2017-12-31
"2230","020","27220","Friol","27",2017-12-31,2017-12-31
"2231","020","27226","Friol","27",2017-12-31,2017-12-31
"2232","020","27227","Friol","27",2017-12-31,2017-12-31
"2233","020","27228","Friol","27",2017-12-31,2017-12-31
"2234","020","27229","Friol","27",2017-12-31,2017-12-31
"2235","020","27299","Friol","27",2017-12-31,2017-12-31
"2236","020","27235","Friol","27",2017-12-31,2017-12-31
"2237","020","28194","Berzosa del Lozoya","28",2017-12-31,2017-12-31
"2238","020","29350","Arriate","29",2017-12-31,2017-12-31
"2239","020","30629","Fortuna","30",2017-12-31,2017-12-31
"2240","020","30620","Fortuna","30",2017-12-31,2017-12-31
"2241","020","30628","Fortuna","30",2017-12-31,2017-12-31
"2242","020","30626","Fortuna","30",2017-12-31,2017-12-31
"2243","020","31891","Araitz","31",2017-12-31,2017-12-31
"2244","020","32826","Cartelle","32",2017-12-31,2017-12-31
"2245","020","32820","Cartelle","32",2017-12-31,2017-12-31
"2246","020","32821","Cartelle","32",2017-12-31,2017-12-31
"2247","020","32822","Cartelle","32",2017-12-31,2017-12-31
"2248","020","32823","Cartelle","32",2017-12-31,2017-12-31
"2249","020","32824","Cartelle","32",2017-12-31,2017-12-31
"2250","020","32825","Cartelle","32",2017-12-31,2017-12-31
"2251","020","33404","Corvera de Asturias","33",2017-12-31,2017-12-31
"2252","020","33468","Corvera de Asturias","33",2017-12-31,2017-12-31
"2253","020","33416","Corvera de Asturias","33",2017-12-31,2017-12-31
"2254","020","33470","Corvera de Asturias","33",2017-12-31,2017-12-31
"2255","020","33412","Corvera de Asturias","33",2017-12-31,2017-12-31
"2256","020","34473","Ayuela","34",2017-12-31,2017-12-31
"2257","020","34570","Aldea de San Nicolás, La","35",2017-12-31,2017-12-31
"2258","020","35579","Aldea de San Nicolás, La","35",2017-12-31,2017-12-31
"2259","020","35478","Aldea de San Nicolás, La","35",2017-12-31,2017-12-31
"2260","020","35479","Aldea de San Nicolás, La","35",2017-12-31,2017-12-31
"2261","020","35470","Aldea de San Nicolás, La","35",2017-12-31,2017-12-31
"2262","020","36525","Agolada","36",2017-12-31,2017-12-31
"2263","020","36514","Agolada","36",2017-12-31,2017-12-31
"2264","020","36520","Agolada","36",2017-12-31,2017-12-31
"2265","020","36527","Agolada","36",2017-12-31,2017-12-31
"2266","020","36528","Agolada","36",2017-12-31,2017-12-31
"2267","020","36524","Agolada","36",2017-12-31,2017-12-31
"2268","020","36529","Agolada","36",2017-12-31,2017-12-31
"2269","020","36526","Agolada","36",2017-12-31,2017-12-31
"2270","020","37340","Aldearrubia","37",2017-12-31,2017-12-31
"2271","020","38500","Güímar","38",2017-12-31,2017-12-31
"2272","020","38560","Güímar","38",2017-12-31,2017-12-31
"2273","020","38508","Güímar","38",2017-12-31,2017-12-31
"2274","020","38591","Güímar","38",2017-12-31,2017-12-31
"2275","020","38509","Güímar","38",2017-12-31,2017-12-31
"2276","020","38590","Güímar","38",2017-12-31,2017-12-31
"2277","020","39700","Castro-Urdiales","39",2017-12-31,2017-12-31
"2278","020","39707","Castro-Urdiales","39",2017-12-31,2017-12-31
"2279","020","39706","Castro-Urdiales","39",2017-12-31,2017-12-31
"2280","020","39798","Castro-Urdiales","39",2017-12-31,2017-12-31
"2281","020","39780","Castro-Urdiales","39",2017-12-31,2017-12-31
"2282","020","39708","Castro-Urdiales","39",2017-12-31,2017-12-31
"2283","020","39709","Castro-Urdiales","39",2017-12-31,2017-12-31
"2284","020","40164","Arcones","40",2017-12-31,2017-12-31
"2285","020","41729","Cabezas de San Juan, Las","41",2017-12-31,2017-12-31
"2286","020","41730","Cabezas de San Juan, Las","41",2017-12-31,2017-12-31
"2287","020","41731","Cabezas de San Juan, Las","41",2017-12-31,2017-12-31
"2288","020","42200","Almazán","42",2017-12-31,2017-12-31
"2289","020","42212","Almazán","42",2017-12-31,2017-12-31
"2290","020","43711","Banyeres del Penedès","43",2017-12-31,2017-12-31
"2291","020","44721","Alpeñés","44",2017-12-31,2017-12-31
"2292","020","45660","Belvís de la Jara","45",2017-12-31,2017-12-31
"2293","020","46690","Alcúdia de Crespins, l'","46",2017-12-31,2017-12-31
"2294","020","47462","Bobadilla del Campo","47",2017-12-31,2017-12-31
"2295","020","48015","Bilbao","48",2017-12-31,2017-12-31
"2296","020","48002","Bilbao","48",2017-12-31,2017-12-31
"2297","020","48001","Bilbao","48",2017-12-31,2017-12-31
"2298","020","48004","Bilbao","48",2017-12-31,2017-12-31
"2299","020","48005","Bilbao","48",2017-12-31,2017-12-31
"2300","020","48006","Bilbao","48",2017-12-31,2017-12-31
"2301","020","48003","Bilbao","48",2017-12-31,2017-12-31
"2302","020","48007","Bilbao","48",2017-12-31,2017-12-31
"2303","020","48008","Bilbao","48",2017-12-31,2017-12-31
"2304","020","48009","Bilbao","48",2017-12-31,2017-12-31
"2305","020","48010","Bilbao","48",2017-12-31,2017-12-31
"2306","020","48011","Bilbao","48",2017-12-31,2017-12-31
"2307","020","48012","Bilbao","48",2017-12-31,2017-12-31
"2308","020","48013","Bilbao","48",2017-12-31,2017-12-31
"2309","020","48014","Bilbao","48",2017-12-31,2017-12-31
"2310","020","49830","Belver de los Montes","49",2017-12-31,2017-12-31
"2311","020","50230","Alhama de Aragón","50",2017-12-31,2017-12-31
"2312","021","01193","Elburgo/Burgelu","1",2017-12-31,2017-12-31
"2313","021","01192","Elburgo/Burgelu","1",2017-12-31,2017-12-31
"2314","021","02151","Casas de Juan Núñez","2",2017-12-31,2017-12-31
"2315","021","03450","Banyeres de Mariola","3",2017-12-31,2017-12-31
"2316","021","04888","Bayarque","4",2017-12-31,2017-12-31
"2317","021","05600","Barco de Ávila, El","5",2017-12-31,2017-12-31
"2318","021","06394","Bodonal de la Sierra","6",2017-12-31,2017-12-31
"2319","021","07192","Estellencs","7",2017-12-31,2017-12-31
"2320","021","08719","Bellprat","8",2017-12-31,2017-12-31
"2321","021","43421","Bellprat","8",2017-12-31,2017-12-31
"2322","021","09451","Arauzo de Salce","9",2017-12-31,2017-12-31
"2323","021","10900","Arroyo de la Luz","10",2017-12-31,2017-12-31
"2324","021","11320","Jimena de la Frontera","11",2017-12-31,2017-12-31
"2325","021","11340","Jimena de la Frontera","11",2017-12-31,2017-12-31
"2326","021","11330","Jimena de la Frontera","11",2017-12-31,2017-12-31
"2327","021","11339","Jimena de la Frontera","11",2017-12-31,2017-12-31
"2328","021","12549","Betxí","12",2017-12-31,2017-12-31
"2329","021","13193","Arroba de los Montes","13",2017-12-31,2017-12-31
"2330","021","14002","Córdoba","14",2017-12-31,2017-12-31
"2331","021","14820","Córdoba","14",2017-12-31,2017-12-31
"2332","021","14007","Córdoba","14",2017-12-31,2017-12-31
"2333","021","14006","Córdoba","14",2017-12-31,2017-12-31
"2334","021","14005","Córdoba","14",2017-12-31,2017-12-31
"2335","021","14003","Córdoba","14",2017-12-31,2017-12-31
"2336","021","14711","Córdoba","14",2017-12-31,2017-12-31
"2337","021","14001","Córdoba","14",2017-12-31,2017-12-31
"2338","021","14912","Córdoba","14",2017-12-31,2017-12-31
"2339","021","14719","Córdoba","14",2017-12-31,2017-12-31
"2340","021","14013","Córdoba","14",2017-12-31,2017-12-31
"2341","021","14008","Córdoba","14",2017-12-31,2017-12-31
"2342","021","14004","Córdoba","14",2017-12-31,2017-12-31
"2343","021","14193","Córdoba","14",2017-12-31,2017-12-31
"2344","021","14011","Córdoba","14",2017-12-31,2017-12-31
"2345","021","14009","Córdoba","14",2017-12-31,2017-12-31
"2346","021","14610","Córdoba","14",2017-12-31,2017-12-31
"2347","021","14350","Córdoba","14",2017-12-31,2017-12-31
"2348","021","14330","Córdoba","14",2017-12-31,2017-12-31
"2349","021","14710","Córdoba","14",2017-12-31,2017-12-31
"2350","021","14192","Córdoba","14",2017-12-31,2017-12-31
"2351","021","14190","Córdoba","14",2017-12-31,2017-12-31
"2352","021","14029","Córdoba","14",2017-12-31,2017-12-31
"2353","021","14016","Córdoba","14",2017-12-31,2017-12-31
"2354","021","14015","Córdoba","14",2017-12-31,2017-12-31
"2355","021","14014","Córdoba","14",2017-12-31,2017-12-31
"2356","021","14012","Córdoba","14",2017-12-31,2017-12-31
"2357","021","14010","Córdoba","14",2017-12-31,2017-12-31
"2358","021","15182","Carral","15",2017-12-31,2017-12-31
"2359","021","15184","Carral","15",2017-12-31,2017-12-31
"2360","021","15175","Carral","15",2017-12-31,2017-12-31
"2361","021","15183","Carral","15",2017-12-31,2017-12-31
"2362","021","17851","Beuda","17",2017-12-31,2017-12-31
"2363","021","17850","Beuda","17",2017-12-31,2017-12-31
"2364","021","18100","Armilla","18",2017-12-31,2017-12-31
"2365","021","19115","Almoguera","19",2017-12-31,2017-12-31
"2366","021","20491","Belauntza","20",2017-12-31,2017-12-31
"2367","021","21450","Cartaya","21",2017-12-31,2017-12-31
"2368","021","21456","Cartaya","21",2017-12-31,2017-12-31
"2369","021","21540","Cartaya","21",2017-12-31,2017-12-31
"2370","021","21459","Cartaya","21",2017-12-31,2017-12-31
"2371","021","22283","Almudévar","22",2017-12-31,2017-12-31
"2372","021","22270","Almudévar","22",2017-12-31,2017-12-31
"2373","021","23211","Carboneros","23",2017-12-31,2017-12-31
"2374","021","24850","Boñar","24",2017-12-31,2017-12-31
"2375","021","24257","Boñar","24",2017-12-31,2017-12-31
"2376","021","24852","Boñar","24",2017-12-31,2017-12-31
"2377","021","24853","Boñar","24",2017-12-31,2017-12-31
"2378","021","24854","Boñar","24",2017-12-31,2017-12-31
"2379","021","24858","Boñar","24",2017-12-31,2017-12-31
"2380","021","24859","Boñar","24",2017-12-31,2017-12-31
"2381","021","24860","Boñar","24",2017-12-31,2017-12-31
"2382","021","24857","Boñar","24",2017-12-31,2017-12-31
"2383","021","25126","Almenar","25",2017-12-31,2017-12-31
"2384","021","26560","Autol","26",2017-12-31,2017-12-31
"2385","021","27833","Xermade","27",2017-12-31,2017-12-31
"2386","021","27824","Xermade","27",2017-12-31,2017-12-31
"2387","021","27826","Xermade","27",2017-12-31,2017-12-31
"2388","021","27835","Xermade","27",2017-12-31,2017-12-31
"2389","021","27834","Xermade","27",2017-12-31,2017-12-31
"2390","021","27832","Xermade","27",2017-12-31,2017-12-31
"2391","021","28192","Berrueco, El","28",2017-12-31,2017-12-31
"2392","021","29494","Atajate","29",2017-12-31,2017-12-31
"2393","021","30334","Fuente Álamo de Murcia","30",2017-12-31,2017-12-31
"2394","021","30335","Fuente Álamo de Murcia","30",2017-12-31,2017-12-31
"2395","021","30338","Fuente Álamo de Murcia","30",2017-12-31,2017-12-31
"2396","021","30333","Fuente Álamo de Murcia","30",2017-12-31,2017-12-31
"2397","021","30332","Fuente Álamo de Murcia","30",2017-12-31,2017-12-31
"2398","021","30320","Fuente Álamo de Murcia","30",2017-12-31,2017-12-31
"2399","021","31271","Aranarache/Aranaratxe","31",2017-12-31,2017-12-31
"2400","021","32612","Castrelo do Val","32",2017-12-31,2017-12-31
"2401","021","32591","Castrelo do Val","32",2017-12-31,2017-12-31
"2402","021","32624","Castrelo do Val","32",2017-12-31,2017-12-31
"2403","021","32625","Castrelo do Val","32",2017-12-31,2017-12-31
"2404","021","32626","Castrelo do Val","32",2017-12-31,2017-12-31
"2405","021","33519","Cudillero","33",2017-12-31,2017-12-31
"2406","021","33150","Cudillero","33",2017-12-31,2017-12-31
"2407","021","33159","Cudillero","33",2017-12-31,2017-12-31
"2408","021","33155","Cudillero","33",2017-12-31,2017-12-31
"2409","021","33156","Cudillero","33",2017-12-31,2017-12-31
"2410","021","33157","Cudillero","33",2017-12-31,2017-12-31
"2411","021","35300","Santa Brígida","35",2017-12-31,2017-12-31
"2412","021","35309","Santa Brígida","35",2017-12-31,2017-12-31
"2413","021","35307","Santa Brígida","35",2017-12-31,2017-12-31
"2414","021","35310","Santa Brígida","35",2017-12-31,2017-12-31
